469010 0.00101628
470010 0.000984069
471010 0.0008096
472010 0.00081183
473010 0.00125019
474010 0.00134834
475010 0.000510941
476010 0.000384709
477010 0.000377621
478010 0.000179723
479010 0.000179006
480010 0.000180471
481010 0.00144948
482010 0.00157763
483010 0.000513519
484010 0.000509824
485010 0.000370884
486010 0.000296389
487010 0.000296262
488010 0.000134287
489010 8.02912e-05
490010 8.04544e-05
491010 0.000378696
492010 0.00063801
493010 0.000625556
494010 0.000417535
495010 0.00041792
496010 0.000339581
497010 0.00019904
498010 0.000201476
499010 0.000757626
500010 0.00155436
501010 0.00091803
502010 0.000544622
503010 0.000519946
504010 0.000354228
505010 0.000324854
506010 0.000610182
507010 0.000893065
508010 0.000838264
509010 0.000668682
510010 0.000670429
511010 0.000468802
512010 0.000448778
513010 0.000639832
514010 0.00103388
515010 0.000970962
516010 0.000803111
517010 0.000822702
518010 0.0013878
519010 0.00135785
520010 0.00116705
521010 0.00111478
522010 0.00093273
523010 0.00102384
524010 0.00155856
525010 0.00144879
526010 0.00130838
527010 0.00116877
528010 0.00108025
529010 0.00045801
530010 5.21247e-06
531010 5.2642e-06
532010 0.000296556
533010 0.000603948
534010 0.000577137
535010 0.00036982
536010 0.000370161
537010 0.000700775
538010 0.00098967
539010 0.00129246
540010 0.00159692
541010 0.000693773
542010 0.000499903
543010 0.000752034
544010 0.00112378
545010 0.000598546
546010 1.96904e-05
547010 1.98845e-05
548010 0.00073933
549010 0.00150484
550010 0.000651057
551010 0.000391737
552010 0.000566314
553010 0.00102121
554010 0.000945075
555010 0.000784371
556010 0.000730941
557010 0.000523378
558010 0.000524477
559010 0.00103965
560010 0.00116377
561010 0.000100886
562010 2.68839e-05
563010 5.54123e-05
564010 0.000667143
565010 0.000665977
566010 0.00120493
567010 0.00125927
568010 0.000163225
569010 0.000163511
570010 0.000400225
571010 0.00081934
572010 0.00102353
573010 0.00147786
574010 0.000743264
575010 0.000310676
576010 0.000279958
577010 5.36113e-05
578010 5.41458e-05
579010 0.000603236
580010 0.00162508
581010 0.00143336
582010 0.00133711
583010 0.000198207
584010 0.000198669
585010 0.000482785
586010 0.000846291
587010 0.00114448
588010 0.00151181
589010 0.00131043
590010 0.00125105
591010 0.000989672
592010 0.00105562
593010 0.00166487
594010 0.00152551
595010 0.00140009
596010 0.000393242
597010 0.00020836
598010 0.000678097
599010 0.00182266
600010 0.000872672
601010 0.000618029
602010 0.001045
603010 0.00129326
604010 0.0010617
605010 0.00107368
606010 0.00171347
607010 0.00108495
608010 0.000492483
609010 0.000418251
610010 0.000228212
611010 0.000228369
612010 0.000811373
613010 0.000927561
614010 0.000673194
615010 0.000668177
616010 0.000421275
617010 0.000379194
618010 0.000771921
619010 0.00107615
620010 0.000869785
621010 0.000809863
622010 0.00138525
623010 0.00122491
624010 0.000252429
625010 0.000253056
626010 0.00173916
627010 0.00184404
628010 0.00167896
629010 0.000466191
630010 0.00040901
631010 0.000942692
632010 0.00111913
633010 0.0018622
634010 0.00169422
635010 0.00155561
636010 0.00129432
637010 0.00118285
638010 0.000990699
639010 0.00140075
640010 0.00170841
641010 0.00144228
642010 0.00130964
643010 0.00116331
644010 0.00174691
645010 0.00139113
646010 0.000584585
647010 0.000854586
648010 0.00133805
649010 0.000342091
650010 2.67901e-06
651010 0.000420372
652010 0.00179505
653010 0.00155581
654010 0.00113844
655010 0.000169664
656010 0.000169868
657010 0.000853509
658010 0.000881606
659010 0.000630903
660010 0.000590057
661010 0.000319073
662010 0.000323025
663010 0.00102585
664010 0.00126305
665010 0.00183391
666010 0.000731161
667010 0.000493272
668010 0.00025522
669010 0.000187536
670010 0.00110716
671010 0.00180617
672010 0.000647697
673010 0.000572103
674010 0.000349793
675010 0.000320079
676010 4.51814e-05
677010 4.52253e-05
678010 0.000597339
679010 0.000823616
680010 0.00151957
681010 0.00147162
682010 0.00129536
683010 0.00103365
684010 0.00109285
685010 0.00177304
686010 0.000740981
687010 0.000370967
688010 0.000884845
689010 0.0011552
690010 0.000843242
691010 0.00077316
692010 0.000537533
693010 0.000458262
694010 0.000230283
695010 0.000308394
696010 0.00103016
697010 0.00089572
698010 0.000705025
699010 0.000526365
700010 0.000393967
701010 0.000814335
702010 0.00119548
703010 0.00194664
704010 0.00110994
705010 0.000563457
706010 0.00115059
707010 0.0013228
708010 0.00106017
709010 0.00088182
710010 0.000754945
711010 0.00135677
712010 0.00145102
713010 0.00123561
714010 0.000994744
715010 0.000953138
716010 0.0017394
717010 0.00151694
718010 0.00156165
719010 0.00223188
720010 0.000834596
721010 0.000923411
722010 0.00158264
723010 0.0013428
724010 0.00147551
725010 0.00210297
726010 0.00177786
727010 0.000864345
728010 0.000301663
729010 0.00145948
730010 0.00215715
731010 0.00192685
732010 0.00163457
733010 0.00141606
734010 0.00125498
735010 0.000983702
736010 0.000811567
737010 0.00065335
738010 0.00042082
739010 0.000332631
740010 0.00178794
741010 0.00152706
742010 0.00083602
743010 0.000556417
744010 0.000502105
745010 0.000184705
746010 0.000172568
747010 0.000925146
748010 0.000922281
749010 0.000685061
750010 0.000504387
751010 0.000339399
752010 0.00083281
753010 0.0012376
754010 0.00205106
755010 0.000848768
756010 0.000537399
757010 0.00135292
758010 0.0012102
759010 0.00105894
760010 0.000747203
761010 0.0009215
762010 0.00157885
763010 0.000264567
764010 3.49109e-05
765010 0.000714991
766010 0.00110464
767010 0.001774
768010 0.000423525
769010 0.0002314
770010 0.00207234
771010 0.00205735
772010 0.00180222
773010 0.00158964
774010 0.00128319
775010 0.00184319
776010 0.00148734
777010 0.000588752
778010 0.000357144
779010 0.000245638
780010 0.000880515
781010 0.00131154
782010 0.00201861
783010 0.00167708
784010 0.000645652
785010 8.5695e-05
786010 0.00134392
787010 0.00154645
788010 0.00060718
789010 0.00122158
790010 0.00179205
791010 0.00212901
792010 0.000824864
793010 0.00132484
794010 0.00163036
795010 0.00136141
796010 0.00106139
797010 0.000901326
798010 0.000659222
799010 0.00121684
800010 0.00181678
801010 0.00242754
802010 0.00211447
803010 0.000515604
804010 0.00071178
805010 0.00140745
806010 0.00219246
807010 0.00113802
808010 0.000664344
809010 0.000314988
810010 0.00078357
811010 0.00234484
812010 0.000871418
813010 0.00139879
814010 0.00129963
815010 0.000149739
816010 0.000981504
817010 0.00229468
818010 0.00189915
819010 0.000346047
820010 0.000926214
821010 0.00251424
822010 0.00220336
823010 0.00183985
824010 0.00156551
825010 0.00132027
826010 0.0011158
827010 0.000736437
828010 0.00111309
829010 0.00164228
830010 0.00130181
831010 0.0010295
832010 0.000861874
833010 0.000583115
834010 0.000378571
835010 0.000205937
836010 0.00177513
837010 0.00223603
838010 0.00135364
839010 0.000391708
840010 0.000135419
841010 1.54403e-05
842010 0.000704953
843010 0.000892953
844010 0.000592953
845010 0.00038137
846010 0.000229913
847010 0.000945827
848010 0.00150999
849010 0.00180384
850010 0.000428495
851010 0.00091039
852010 0.0015521
853010 0.00235177
854010 0.0019851
855010 0.00163784
856010 0.0013767
857010 0.00113191
858010 0.00083172
859010 0.000561622
860010 0.000511528
861010 0.0014316
862010 0.00215412
863010 0.00215369
864010 0.00115947
865010 0.000266538
866010 0.00198756
867010 0.00236869
868010 0.00122435
869010 0.000485256
870010 0.00140176
871010 0.00210446
872010 0.00224317
873010 0.00131687
874010 0.000306983
875010 0.00198177
876010 0.00241696
877010 0.00206312
878010 0.00174348
879010 0.00145911
880010 0.00111093
881010 0.00186137
882010 0.00187312
883010 0.00157244
884010 0.00140817
885010 0.00232689
886010 0.00194285
887010 0.000446399
888010 0.000186633
889010 0.00115138
890010 0.000878823
891010 0.00068647
892010 0.000353439
893010 0.00155825
894010 0.00257254
895010 0.00160247
896010 0.000569572
897010 0.000232248
898010 0.000302159
899010 0.00119518
900010 0.000896561
901010 0.000671843
902010 0.000385234
903010 0.00215648
904010 0.00151863
905010 0.00137146
906010 0.00193255
907010 0.00161628
908010 0.0012167
909010 0.00095258
910010 0.00105364
911010 0.00175032
912010 5.14487e-06
913010 0.000610449
914010 0.00209542
915010 0.000639817
916010 0.000351084
917010 0.000230585
918010 0.00126961
919010 0.00097215
920010 0.000738877
921010 0.000451787
922010 0.0011678
923010 0.00195041
924010 0.0017333
925010 0.000666362
926010 0.000283094
927010 0.000933277
928010 0.00222412
929010 0.00089182
930010 0.00182467
931010 0.0016237
932010 0.00130942
933010 0.00133519
934010 0.00212743
935010 0.0017445
936010 0.00134398
937010 0.00207017
938010 0.0011623
939010 0.000659626
940010 0.00156979
941010 0.00255063
942010 0.000866293
943010 0.000531594
944010 0.000316159
945010 0.00139409
946010 0.00111328
947010 0.00077862
948010 0.000537175
949010 0.00153373
950010 0.00130592
951010 0.00167845
952010 0.0014932
953010 0.000343158
954010 0.00123717
955010 0.00117247
956010 0.000893443
957010 0.00057002
958010 0.00142095
959010 0.00232736
960010 0.00246802
961010 0.00204482
962010 0.00244033
963010 0.00185594
964010 0.00130422
965010 0.00204618
966010 0.00174553
967010 0.00275515
968010 0.00223833
969010 0.000399203
970010 0.000984656
971010 0.00186851
972010 0.0018954
973010 0.000634197
974010 0.00164664
975010 0.00139326
976010 0.00191385
977010 0.00135367
978010 0.000534484
979010 0.00284136
980010 0.0011031
981010 0.00205067
982010 0.000594187
983010 0.000859925
984010 0.00228164
985010 0.000881287
986010 0.00046892
987010 0.000241581
988010 1.50776e-05
989010 0.000943406
990010 0.00177241
991010 0.00119925
992010 0.000261048
993010 0.00291508
994010 0.0023254
995010 0.000500176
996010 0.000211204
997010 7.85569e-05
998010 0.00117747
999010 0.00205944
1000010 0.00197768
1001010 0.0026452
1002010 0.00265601
1003010 0.00219047
1004010 0.000554143
1005010 0.000245516
1006010 0.00120767
1007010 0.000799685
1008010 0.00140041
1009010 0.00243826
1010010 0.00186214
1011010 0.00135177
1012010 0.00203138
1013010 0.00186964
1014010 0.0023669
1015010 0.000793246
1016010 0.00181617
1017010 0.0015839
1018010 0.00230647
1019010 0.00231104
1020010 0.000701816
1021010 0.000330864
1022010 0.00129502
1023010 0.00083443
1024010 0.00158955
1025010 0.00270065
1026010 0.00283215
1027010 0.00100982
1028010 0.00042173
1029010 0.000161704
1030010 0.00264833
1031010 0.000878561
1032010 0.000561244
1033010 0.00113666
1034010 0.00237733
1035010 0.00103104
1036010 0.000647211
1037010 0.000289621
1038010 0.00101357
1039010 0.00282097
1040010 0.00157872
1041010 0.000464166
1042010 0.00162709
1043010 0.00270747
1044010 0.00232082
1045010 0.00187046
1046010 0.00300373
1047010 0.00251122
1048010 0.00230904
1049010 0.00317163
1050010 0.00194432
1051010 0.000834438
1052010 0.00189646
1053010 0.00144385
1054010 0.00102421
1055010 0.00178423
1056010 0.000718305
1057010 0.00040616
1058010 0.0023835
1059010 0.000761586
1060010 0.0018947
1061010 0.00151038
1062010 0.00243921
1063010 0.00228345
1064010 0.000302791
1065010 0.00111995
1066010 0.00272713
1067010 0.00130335
1068010 0.000452009
1069010 0.00151476
1070010 0.00104649
1071010 0.00066622
1072010 0.000354255
1073010 8.75975e-05
1074010 0.00123739
1075010 0.000914167
1076010 0.000563549
1077010 0.000645429
1078010 0.00315513
1079010 0.00195666
1080010 0.000678401
1081010 0.00183485
1082010 0.00271182
1083010 0.000867992
1084010 0.000418326
1085010 0.00193248
1086010 0.00300069
1087010 0.00246022
1088010 0.00195102
1089010 0.0014494
1090010 0.00230527
1091010 0.00239222
1092010 0.00320472
1093010 0.00279212
1094010 0.00183086
1095010 0.000184384
1096010 0.00260645
1097010 0.00265733
1098010 0.00212566
1099010 0.00166584
1100010 0.00117782
1101010 0.000751018
1102010 0.000402134
1103010 0.00079998
1104010 0.00304052
1105010 0.00246833
1106010 0.00285679
1107010 0.00313784
1108010 0.00103745
1109010 0.00149473
1110010 0.00170291
1111010 0.00124915
1112010 0.000841117
1113010 0.000545012
1114010 0.00177019
1115010 0.00270915
1116010 0.000781517
1117010 0.00194075
1118010 0.00318199
1119010 0.00223893
1120010 0.000569704
1121010 5.31607e-05
1122010 0.000682944
1123010 0.00181839
1124010 0.00234447
1125010 0.00181451
1126010 0.00217909
1127010 0.00148299
1128010 0.000986043
1129010 0.00226729
1130010 0.00290009
1131010 0.00126361
1132010 0.00112644
1133010 0.00319022
1134010 0.0026085
1135010 0.000808335
1136010 0.00047027
1137010 0.00130608
1138010 0.000898312
1139010 0.00214251
1140010 0.00170277
1141010 0.00288518
1142010 0.00231617
1143010 0.00234014
1144010 0.00300898
1145010 0.00241903
1146010 0.00312337
1147010 0.00287479
1148010 0.000683386
1149010 0.000255678
1150010 0.00162356
1151010 0.00296106
1152010 0.00238994
1153010 0.00339327
1154010 0.00291678
1155010 0.00158516
1156010 0.000261044
1157010 0.00153663
1158010 0.000993192
1159010 0.00213639
1160010 0.0018274
1161010 0.00274578
1162010 0.000745164
1163010 0.000266281
1164010 0.00100923
1165010 0.00228463
1166010 0.00119112
1167010 0.00193894
1168010 0.00205085
1169010 0.00214337
1170010 0.002251
1171010 0.00311511
1172010 0.00107666
1173010 0.00230419
1174010 0.00187004
1175010 0.00136587
1176010 0.00238523
1177010 0.000309127
1178010 0.0014111
1179010 0.00119921
1180010 0.00206262
1181010 0.000505187
1182010 0.00149349
1183010 0.00292072
1184010 0.00231137
1185010 0.00334648
1186010 0.00228632
1187010 0.000561177
1188010 8.4809e-05
1189010 0.00107599
1190010 0.00106634
1191010 0.000605154
1192010 0.00124076
1193010 0.00334983
1194010 0.00135334
1195010 0.000379749
1196010 0.000692022
1197010 0.00240598
1198010 0.00130768
1199010 0.00282883
1200010 0.00213186
1201010 0.00199496
1202010 0.00221286
1203010 0.00165344
1204010 0.00255331
1205010 0.0023805
1206010 0.00190412
1207010 0.0024967
1208010 0.000655815
1209010 0.000188825
1210010 0.00274295
1211010 0.00100924
1212010 0.0023854
1213010 0.00296716
1214010 0.00168893
1215010 0.00161567
1216010 0.000707662
1217010 0.00256427
1218010 0.00148559
1219010 0.00221595
1220010 0.00163264
1221010 0.00111272
1222010 0.00125416
1223010 0.00275709
1224010 0.00193113
1225010 0.0019114
1226010 0.00209289
1227010 0.0029948
1228010 0.000836729
1229010 0.00208761
1230010 0.00298969
1231010 0.00141102
1232010 0.00168948
1233010 5.71585e-05
1234010 0.00145182
1235010 0.000872571
1236010 0.00218551
1237010 0.00356211
1238010 0.00185655
1239010 0.00112201
1240010 0.00180181
1241010 0.00210131
1242010 0.00255569
1243010 0.00341601
1244010 0.00252805
1245010 0.000596515
1246010 0.000121132
1247010 0.00292827
1248010 0.0027976
1249010 0.00304295
