10 3.826e-08
1010 9.2065e-08
2010 1.16665e-07
3010 1.238e-07
4010 1.32535e-07
5010 1.37185e-07
6010 1.2217e-07
7010 1.266e-07
8010 1.2455e-07
9010 1.2107e-07
10010 1.4514e-07
11010 1.4761e-07
12010 1.4564e-07
13010 1.4771e-07
14010 1.49475e-07
15010 1.32755e-07
16010 1.31065e-07
17010 1.5064e-07
18010 1.3299e-07
19010 1.42095e-07
20010 1.65165e-07
21010 1.6269e-07
22010 1.61575e-07
23010 1.6302e-07
24010 1.6317e-07
25010 1.63855e-07
26010 1.69365e-07
27010 1.68355e-07
28010 1.6582e-07
29010 1.6648e-07
30010 1.6617e-07
31010 1.65865e-07
32010 1.67265e-07
33010 1.64415e-07
34010 1.55225e-07
35010 1.66675e-07
36010 1.68795e-07
37010 1.49505e-07
38010 2.23485e-07
39010 1.53185e-07
40010 1.62605e-07
41010 2.18815e-07
42010 1.62995e-07
43010 1.88385e-07
44010 1.6326e-07
45010 2.01085e-07
46010 1.60615e-07
47010 1.96205e-07
48010 3.1249e-07
49010 3.10185e-07
50010 2.165e-07
51010 2.35485e-07
52010 1.73385e-07
53010 1.79125e-07
54010 1.57615e-07
55010 2.361e-07
56010 1.8534e-07
57010 1.85265e-07
58010 1.85105e-07
59010 1.8746e-07
60010 1.56925e-07
61010 1.90665e-07
62010 1.8578e-07
63010 1.85195e-07
64010 1.82495e-07
65010 1.81125e-07
66010 2.0418e-07
67010 1.9119e-07
68010 2.03195e-07
69010 1.963e-07
70010 3.57135e-07
71010 2.33385e-07
72010 1.86255e-07
73010 1.92375e-07
74010 2.1072e-07
75010 2.09355e-07
76010 2.00425e-07
77010 1.9804e-07
78010 2.0216e-07
79010 2.0906e-07
80010 2.0893e-07
81010 2.15175e-07
82010 2.0754e-07
83010 2.05265e-07
84010 2.07215e-07
85010 1.88645e-07
86010 1.4892e-07
87010 1.8459e-07
88010 1.95055e-07
89010 1.87125e-07
90010 1.9242e-07
91010 1.907e-07
92010 1.99185e-07
93010 1.8965e-07
94010 2.0728e-07
95010 1.93395e-07
96010 1.8447e-07
97010 1.9012e-07
98010 1.89095e-07
99010 2.1813e-07
100010 1.92495e-07
101010 1.8974e-07
102010 1.9051e-07
103010 1.66995e-07
104010 1.94795e-07
105010 1.906e-07
106010 1.7565e-07
107010 1.79485e-07
108010 1.75625e-07
109010 1.96755e-07
110010 1.75735e-07
111010 1.94015e-07
112010 2.0198e-07
113010 1.93625e-07
114010 1.82055e-07
115010 1.74955e-07
116010 1.93375e-07
117010 1.815e-07
118010 1.75935e-07
119010 1.75055e-07
120010 2.02975e-07
121010 2.0951e-07
122010 2.20715e-07
123010 2.0441e-07
124010 2.07175e-07
125010 2.16525e-07
126010 2.0196e-07
127010 2.03935e-07
128010 2.08145e-07
129010 2.34405e-07
130010 2.1048e-07
131010 1.9429e-07
132010 1.91625e-07
133010 1.9732e-07
134010 2.17295e-07
135010 2.0596e-07
136010 2.16585e-07
137010 2.30955e-07
138010 2.65015e-07
139010 2.08265e-07
140010 2.08e-07
141010 2.10675e-07
142010 2.2609e-07
143010 2.0844e-07
144010 2.2113e-07
145010 2.1551e-07
146010 1.98755e-07
147010 2.17725e-07
148010 1.9836e-07
149010 1.8601e-07
150010 1.9832e-07
151010 1.80695e-07
152010 1.85135e-07
153010 1.8352e-07
154010 1.7067e-07
155010 1.7998e-07
156010 1.8682e-07
157010 1.87205e-07
158010 1.7833e-07
159010 1.76615e-07
160010 1.8628e-07
161010 2.17455e-07
162010 3.90885e-07
163010 4.1898e-07
164010 3.1176e-07
165010 1.9132e-07
166010 2.34975e-07
167010 2.18755e-07
168010 2.27745e-07
169010 2.2656e-07
170010 2.20385e-07
171010 2.39655e-07
172010 2.02435e-07
173010 2.11215e-07
174010 2.1155e-07
175010 2.3269e-07
176010 2.2187e-07
177010 2.06005e-07
178010 2.0296e-07
179010 2.12825e-07
180010 2.3517e-07
181010 2.2076e-07
182010 2.60125e-07
183010 2.4851e-07
184010 2.52025e-07
185010 2.5561e-07
186010 2.4878e-07
187010 2.54835e-07
188010 2.48305e-07
189010 2.5723e-07
190010 2.486e-07
191010 2.20735e-07
192010 2.3361e-07
193010 2.4531e-07
194010 2.3574e-07
195010 2.38075e-07
196010 2.2924e-07
197010 2.39275e-07
198010 2.47935e-07
199010 2.3118e-07
200010 2.39755e-07
201010 2.4277e-07
202010 2.5975e-07
203010 2.66935e-07
204010 2.36665e-07
